692263835563351372,3120298985605718268,4724305036263616254,6897056608489496950,8942261043264840098,11827577248703325573,13369438706181845387,28680189117525723278,83953107977207439779,85740382122646206392,87918224333606221223,89444087076887170866,90979161872220851423,92780760138352264105,94454835586644987677,96385881229509362536,99788259417246661737
799806888393985388,3344311160619382098,4743747194754544620,7002388583408968981,9268568782446554411,11947620939559255329,15473923671609546280,25353694169150681501,84031254276896921711,85837015770708821410,88047769729582968532,89530863290609778776,91046528615114758765,92799294164514440192,94585781275593673152,96448166824237410153,99673922809463742608
925698801353315337,3501452466346903197,4882431494346263589,7204037585301351631,9313964775577742098,11969982386431955284,13672228678544927709,25362283548345244702,84086307243480975002,85871420459795967158,88134429282922088141,89558765183928326563,91361610549134331876,92809695983590468406,94600689780420437802,96600081885805374593,99576539531193867962
975175016862388628,3573823243081848930,4960980957103426458,7225950035552148964,9348931431767861489,11985481868136078982,13707281186989400239,23885773185607522896,84129791932587299692,85899648489748343794,88185362704771135398,89632950838746435223,91431364856617302397,92844059274522301651,94785687436847618302,96789199632455451276,99560357761716512894
13631052750376336588,17156161680564959671,19005449437969337906,21808896330053319661,23773481565271363664,27566988830090580698,44292284796965939102,65154726739962858309,66774310444015922780,68126479748082227950,70232862687535036348,72044947951096806984,73688910176782243168,75510426597248721545,77953683249528418312,80438442264361869586,82001311573745384176
15180713079064511310,17140317674499225579,18852010863198634046,21805671791251539834,23636039215611113297,25326966712771552975,47081138225360182997,65051980668536059505,66723602836871788469,68068528338161817823,70176174968565428568,71906481116257877942,73678229285788495300,75383307778980959623,77765385674019919597,79922217994725803068,81976376709938616027
15513185094544002912,17242723546922156105,19011102770567161671,21836219085492413242,23870289345490282624,28849770363135872642,39920576732110196148,65228627861264910607,66808595668476414609,68246611635281233306,70299256917348572391,72430059122286340530,73690864564898825104,75579576090789130668,78275383090014382907,80485844490598072418,82197614541054332237
15561592062595521936,17617785540815299551,19096144669201305735,21848680132446061363,25506361793937728682,28944479476217158923,36806236628764702025,65350804541201168530,66903404266306711841,68534874695061082587,70419420500537826131,72504388892959155063,73933985905346483723,75733788810499881815,78294284071311472403,80700603754611424412,82197699058191506441
50686918059385663,32014054428553448943,32052027500105471905,34889933331997281920,35079387496525182033,35348762182399081883,37303070750435026539,38826478054837579758,40992288989899936283,53585447523342698684,55183784711057672242,55361435536530501003,57720907362887959753,60606800260142136793,60698489241239955732,62466876525652790678,62780153149329944145,66660136243684622263
281915630107603391,32015799769711322012,33141519227701764326,34901818937336973251,35301816432849532228,37178977028485028703,37409896620895008689,39158891680229961245,41033641613630742050,53655291420465269488,55357299718567232118,57666923939797197917,57821678990615191497,60680148373370371019,62311476055749522367,62755729969458887683,63917366841517580965,63920394475615093137
397576804378191360,36844485926111877266,38377398143855816453,40632161028904251129,42704918781185272614,45161150053938733353,46096636335201224552,47891511802277614965,50346885043553748703,52477271123530227151,54276682524197403597,56309590793666927755,58245771529156158433,60856107952445047142,62798113985040146111,64642762453024801659,66696123080354937619,71871152206929596564
399276231909686652,37092504976189762586,38515265846655107831,40837965768573404086,42783214442974918034,45226240438759194741,46135080157848742447,48110561297587752761,50469823164694532602,52551500529312875858,54286073372379247552,56391445341530530358,58419237277406921524,60876521477286497348,62883397156300871325,64781324981021349335,66959550441808591276,71797584877001424711
413284769044864190,37170389443749108587,38518567701422994954,40854057586864281834,42893164721150465920,45247226431139437940,46336963829978949353,48141446357848581665,50567623345157788695,52712755389401424113,54327694243810439305,56558403721705190914,58456492580725879706,60951707096285680108,63003601561677957951,64808728197184001627,67081576276568766052,71695440434463325208
475717312441375865,35149701444413768939,38643297333254914285,40857775783326594710,43038592365997790934,45440997507630159121,46441773450494381777,48297977120185871602,50637452760534408106,52785229214072182499,54456586105300055250,56692653794113493660,58606583232898481120,61195352167793795373,63019760568943210676,64820763902969730959,67195845948546525493,71383104166144679365
499942489912408370,33152742809210752588,38759218993163167065,40918761597559483558,43237127724640477654,45446647148241484655,46703129850489865894,48364241507091667170,50903558732615066991,52899902178147974794,54658190259245852734,56893348403771102126,58868458243133931144,61250469913532716312,63075767805506938414,64876407461189239327,67199845587686651381,71315488710142499656
522907436020203771,33162142028194706074,37400412668461479959,40964294637687174793,43249986239288005281,45450807478720503988,46787241711159686161,48478060862383430890,51166837902651914426,53114568467998468166,54668494896509107184,56933590702817796627,59047479589972710890,61403915003040603449,63258895165835892362,64981721226162538835,67228791445279025028,71296819851731660266
524164361205648088,33205362267348370451,35476763347676136769,39106727205655578172,43530080841904400611,45591502843289474316,46902174613922906280,48877777589391519838,51168312824054849754,53372793366574712031,54715098573675539838,57431357909900093450,59703697465355042568,61470015131999196506,63264092923086831397,65365133965237026118,67395507154862421183,71155018063742687778
592263798822603947,33758228900944735759,35540411070575643755,37696233026675329456,43622385682410843030,45725616978941998166,46942668291439633023,48919286239165564292,51220047067016582619,53406996221303095290,54806439167064070955,57490882710678751598,59845923766123356941,61752989354994009311,63313918041151565549,65519068792255436914,67565050700388877905,71067843079682297307
1109190897769845588,3576331019824954464,5106110364610923451,7226502149804465401,9433798645129028562,12009961347622511879,13749292921936379589,15597332317621235863,17619612420877540050,74109655007424716096,85900552062572612968,88205091270395810431,89752246791594851317,91452591133857186133,92849903541433076453,94956428054595472615,96867554046107195910,99277721544146816240
1161398804110672410,3624431736405667272,5307644898537409455,7232799537185196494,9469597554221490158,12019413831465634932,13790803457919706074,15604143926515756833,17619703962154904631,74135776987561022173,85966470485309878791,88322758601728666504,89872084427963640536,91633027980294902851,92853653757013712170,95112557841598995388,96948737427902033013,99185178334884761552
1330638139159362084,3648044159486324041,5350133549072529204,7293518003349123433,9536201272631955460,12022611373120176038,13873967989756934680,15754593045674590098,17653525386267852109,72768392339894180505,86193223523617068163,88388452479051368003,89990351175815048882,91655510248674701834,92904271263370342629,95114735443650996914,97213180480613621999,99138811164261715128
1572716515745946866,3687487647052744097,5650968350201878716,7310786163607665591,9767426604633128594,12238390571256811182,13877917997619106738,15980905801915571265,17685690671245766574,70806050889643143018,86199395957652014427,88447104748608968789,90068989007658470277,91781894070478335073,92917977202858241197,95334633729180199690,97368581242823413275,99054556008461217427
2326192088411496059,3687502686237574525,5820762677511191905,7463897741738890831,9915648364721454276,12444438791059689976,13893845696957178840,16130707116041796438,17749977747327313787,68906264944775763599,86361151389767413994,88497831197600312105,90080176085156585216,91796594668542792324,93097127294739645260,95343037988242199592,97417757389177458614,99031784805363511175
2385024714650581474,3734493796600242918,5847956595389758357,7517587709368586815,10211522475987049691,12494570733997197701,13924590919453006395,16266040852777524268,17865631538512546700,65932341202397109769,86502790175283396284,88570269685132715843,90090865089072831358,92020614775038486761,93201094148813382635,95409403939745094783,97832009655508486878,99009739470264718607
2478422106655281067,3756639632202296496,5895311100749277986,7975837872364829617,10361479651899144773,12512551817471488462,13970506978367322835,16349364234103130014,18095640712052277055,64033480810751548689,86680050474466322603,88848835121992378544,90209352539062444535,92024776982319996578,93451688474544094892,95687090964465991569,97917294680827493981,98930082285151768109
2586260768857399870,3825146132475675135,5898578695319118583,8170797396152718884,10527611256522940033,12553205137394572465,14003347256795954873,16578126440284784760,18159156182481963710,61151679980893676877,87359353985966454669,88981884924307137764,90267491731945731302,92078121503919757220,93888300975975278988,95799440548045505975,98086550848809877908,98920649621161629076
2685848844184671323,4035430772328046771,5956981530681442457,8430586025260599680,10590816471731436410,12646546621932523082,14038323857972222034,16620256993031891986,18168029128081020443,59688374208420559635,87471604634580429144,89067612942531276415,90458797704262001901,92186918956502443026,94190864298092455420,95821529397693596694,98175343900471175760,98913103688000394335
2824996563650958554,4042353506996913474,6090207449623914948,8630279546213057361,10770985107836243344,12839038701683286767,14295230121264558476,16678783525436678411,18437963706731059309,57640010980216957283,87565348986026965454,89068411923396122710,90551001680204049203,92344180680733694917,94246136696540307095,95838307927107506142,98262424896906467743,98895883121166504680
2850334227033537898,4542759193646750986,6270300630153499686,8746005305647157916,11510058420891855129,12960569710268687837,14352736766870355645,16728582791122555825,18571331333996035793,55636733693007159400,87726311586978639920,89076235003248992177,90716526837547093603,92404336417460533573,94254832989653528301,96050230099197171340,98313927874613518924,98880145857593955571
3009186672303806442,4605748651743694366,6433198512550380957,8816491672905982529,11570142536123353052,13142482682437901473,14418586577363757098,16750620675167960842,18671640874955116377,54026699409833358489,87781767790439527337,89103458166815011271,90723525669959040095,92502453674868870197,94299913332167287288,96103893745358987381,98426648159709336968,98725167657237186515
3056822745586937522,4706023114298716160,6676386695172287872,8836113055186819998,11580750864738468461,13269696260647504419,14639954386562558371,16947536118510953905,18693990831615878430,52542957768174016125,87829155629961935587,89241629508913128968,90840937232208806044,92546758436636007588,94365255563165733202,96242398878541562056,98544389774054133650,98640831506658104335
3077908935914351847,4723066230900292616,6751731448081786739,8857737890742717325,11722849583872594525,13309798997302266836,14737514220646431617,17100069263036737287,18814442689705743553,50889991239166550292,87908744335568349654,89262638089147037535,90933541580551695504,92709673187863389276,94398649827041934667,96255327934002643576,98627315669923697648,98640827071620657266
19378653408663132351,21996740251793282123,23945228998657700615,25642530585952188687,27672290219357993150,29050169657837163732,31116832126123621522,32129574332385813514,33301901492475775100,41896314463163958614,68608000667261788459,70422788564435631989,72506042185756631976,75897573839128324769,78572020685340473848,80770510897802102687,82331466604335357142,84136417477753792972
19400600661717780558,22054644684552206206,24077459434078169951,25680614543562600589,27719100987861981402,29220447171261421550,31129851086770707653,32528722860943131860,33352675955365220666,40297434751456893852,68645947734058800556,70567597864258764645,72621183528927239717,75923704826622972200,78582789209026959368,81225881504784701731,82411157870907373105,84156552580919216749
19698869356894117126,22369898243086694810,24252594805938206014,25784445847977515728,27720078408678517701,29258444144767837401,31142103292933532673,32602413179341405696,33400937405712238200,37073640801231672327,68704565379791684112,70581205824239610284,74235171690041655600,76207917178018500504,78760191177235992500,81312992191111924328,82456063050056833290,84332334542092555057
20012938540584713628,22536288537830964822,24334916108078120399,25888767063988443073,27836486186201155474,29369734065688171537,31443242945902566642,32728836733108317165,33506199591535134683,34608624654078819717,65841019829798901848,72808199034591954177,74489014255981717407,76219471802302723101,78776581945713983788,81393668975696764788,82894597672780858706,84503691985163179158
20022645971911538065,22564660188804393395,24372922286794817059,25920959956920405750,27946383058121999144,29573439435136557214,31512431905063300348,32729477219377049839,33534129569810188493,35843550862836290255,63951185471169436166,72926672354994990184,74591676831674902355,76370589351980794312,78783556947667993466,81410550403616615132,83081610964758826450,84528074664586787900
20091632522855671864,22606891274671014485,24397650387738608969,26320323305841563253,28104517327947731777,29616811855204715772,31543415249497609298,32738887276100387567,33538092903477221888,34634667380328932677,64015964072794383901,72992848645073280683,74734727711519079210,76374438913617302921,78802992754884485173,81457636444663798742,83230701264910931301,84535832035714807138
20140235480129629521,22746852558972667833,24412328365118936519,26359261253299070394,28116391945887302567,29953168643444929471,31562276732062214439,32742767954986583474,33631901283093972575,35915758566437948279,61053656551860117182,73012811957769681837,74867369138729535589,76758871654801160707,79007406055317234865,81568866158053078775,83318505072734676034,84539242292153577219
20144482723831970341,22982653147235002672,24559748596066319856,26413503381729912245,28156533818275374787,30042636637340335129,31591194208951644632,32861449433366896292,33634584694269249266,35923804998829743236,59459511547741658832,73264656011629644510,74877052900224416816,76954554501216032771,79028622975742164561,81598604629515628065,83451509744997362260,84564258094674542935
20265153108817265477,23081403374128262322,24676215132789968829,26434321798220484389,28213116351269126470,30054887142284864480,31600751975892035138,32882058503078740932,33652426639589098022,36036242690695471105,57634185849426626775,73279303706404326750,74891992887690000926,77195110060670818384,79086071453895550960,81655970126464857418,83489650856328452384,84800020768169298941
20561759254012445892,23086574802208242118,25012890826401215367,26447867795570115866,28345190032211103566,30408282274316202580,31648805560400996774,32913034047297708414,33653776877263722405,37426582680241961559,55422399652936299364,73349936144438499962,74911957448558772071,77285615778861513441,79128991591243413834,81717595931365787383,83495320777953853948,84843914142631765084
20869173775324307936,23182504544425502699,25026272857632477814,26828979558486766730,28407179482665720058,30441618327071646744,31717064429946945061,32935993032170198015,34945890748452161144,36167278476831194451,53871455732541323671,73472821984212337378,75083718770292820799,77483592760850835593,79139745423405347364,81749103173477171395,83526407838296790678,85013412005064863115
21121336256672224135,23302370367662036417,25105142326744181972,27343345538595795985,28414160403912092423,30557795293950662593,31765987615603801849,32953988832062199534,33796611460006649429,36181432324989276908,52480864209331207833,73659849258412405414,75128894880674415509,77593243640928159703,79229330124151142408,81752191840153070370,83574957506882937345,85257568181163709107
21416977535803727202,23315121878054777867,25139397990882822101,27398523900359166604,28481971602926288414,30601151734068407884,31872088606186308521,33072442892735039352,33831269363512249172,36219518382217350593,50758064826550563364,73671527311457209666,75267409229233087704,77664543018698220439,79307361907352379452,81826501275633288906,83802961566498482508,85294705222191088505
21578186831131119707,23585371101411741322,25237760679809690898,27432406577949383419,28646838175694756156,30602909888953522269,31951606405030046808,33090976269260111625,33833377454200655593,36400971777814418378,48711465896566989300,73673564560990637659,75372663893123097774,77708614966273961665,79388954465456117090,81964411147105811922,83814311264803872248,85688757434432394249
27469460717263152085,33905878771225643758,35556404967541540155,37829668720708020128,39240673776535125027,41087943799753377996,44125966615872875294,45745968213726477826,47112743621262504680,49071623523475526392,51488856601373247090,57577495237872355372,60055651296022959058,61880920127815295626,63396608754084318218,65535127740611255836,67722970802822506036,71053940893060898330
27634090949015774710,34032175752127652546,35578270062811387868,37844058828021515553,39381138995359579819,41561548247470876040,44243971001080351540,45838305092950288435,47251076504796916643,49124067327139169530,51741382813249524255,55226358252864548140,60160059739178541439,62175913245644186339,63491782619297808541,65915446813989386276,67729094095816226164,70822480247830925172
27637354169235445535,34090788733489459941,35746008602145912679,37911812685198658541,39613447626462339014,41689317999079607940,44335163328515940007,45847245363740367934,47420856902207797982,49412927484521941912,52144958513287328378,53742589336550023985,60388163469717349485,62180714775854514283,63499869166976331122,65998741043346376405,67877776656813683116,69972087670439463244
28692514646864613601,34198429171273219306,35788720201722414657,38011054125708033680,39753003591169970815,41743251599538129525,44412607049662353600,45931335193211146082,47556148892195914558,49532547700721256297,52149649566694463779,53756702518583381929,57808193006777331228,62193648731792094775,63501374252583384436,66039630457168660603,67947133425763108995,69790790682885607620
30866841345433646575,34223418482699298899,35910843781859575445,38190452828413396828,39832941753746815847,41813421425792182471,44879558223983664098,45959679791557351707,47558955154141201294,49709226123437708050,52301232446657620278,53794105825911706736,55693643737102061575,60647349918116958097,63579088490668370885,66054504160949854378,67994795634795268409,69671585500181732795
30919447056463383785,34420332109322246410,36110498718697282632,38255112060900843768,39952674951112587554,42200062703941377434,44886876909827433218,46023880096007663340,47701739586703503099,49749247487897432538,52338526586618006702,53810245118715023384,55767538698837329516,57955942640779724464,63850514950900107928,66144152524114300705,68043325344394172015,69506297483677457887
31008571966634980311,34612992982965092714,36431392921345349466,38274823447964903703,40399866487339424801,42289024203637217513,44931036354528854317,46048903073750721322,47814434279526970309,50038982752830184773,52427956976833379227,53865064141162082495,55909287658242540123,57986849711498059183,62746025051635257614,66226623872341826099,68710377570146123862,69433578758722698300
31073720241948272201,34727535990953750538,36699027853017173619,38298151393477191224,40471400768904170951,42434151974474640830,44939918867718090517,46068026730589969034,47819565687412146069,50166457442039820427,52431141008535495530,54120598827859982878,55992003110919260968,58058953218901645761,60774740046982657414,66496102044891214527,68917464125714074086,69416860580090283181
31987742151214518258,34780458903300770963,36785991300652518435,38338902114409967193,40486928757935008994,42436992047158280977,45143070886684702830,46087643089538513655,47879922974295220615,50317090798690569201,52436461363451550971,54219346538936746853,56261556881134622692,58175132898359272970,60817447272971817247,64183244727865408012,69031681645214464699,69057889619477164008
34210406969938525054,35571135259904521026,36808598910094621947,38296533255046806500,39989443959484989055,44711857028485887855,45950877991548246822,47513004337825244045,49399811297470551610,51228239842779805819,53232496097439452109,54502812466971780099,56487566903795156695,58206203004861132035,60730779065862739846,62414731007467997516,63772477902390664948,66947573558834267342
