50686918059385663,1330638139159362084,4882431494346263589,96867554046107195910,98175343900471175760,98725167657237186515,99788259417246661737
524164361205648088,2850334227033537898,17653525386267852109,93097127294739645260,94365255563165733202,95114735443650996914,96050230099197171340
3576331019824954464,4035430772328046771,25139397990882822101,90458797704262001901,91361610549134331876,92024776982319996578,92780760138352264105
5895311100749277986,6897056608489496950,31872088606186308521,87829155629961935587,88388452479051368003,89076235003248992177,89752246791594851317
7463897741738890831,8836113055186819998,42436992047158280977,84086307243480975002,84539242292153577219,85740382122646206392,86361151389767413994
9536201272631955460,11510058420891855129,49749247487897432538,81312992191111924328,81749103173477171395,82331466604335357142,83489650856328452384
12009961347622511879,12646546621932523082,62193648731792094775,76758871654801160707,77765385674019919597,78783556947667993466,79307361907352379452
13970506978367322835,15180713079064511310,72768392339894180505,73472821984212337378,74109655007424716096,74891992887690000926,75579576090789130668
281915630107603391,592263798822603947,1572716515745946866,3624431736405667272,96948737427902033013,98262424896906467743,98880145857593955571,99673922809463742608
397576804378191360,692263835563351372,2326192088411496059,3056822745586937522,96242398878541562056,98313927874613518924,98895883121166504680,99576539531193867962
399276231909686652,799806888393985388,2385024714650581474,3077908935914351847,96255327934002643576,98426648159709336968,98913103688000394335,99560357761716512894
413284769044864190,925698801353315337,2478422106655281067,3687502686237574525,95687090964465991569,98544389774054133650,98920649621161629076,99277721544146816240
475717312441375865,975175016862388628,2586260768857399870,3344311160619382098,95799440548045505975,98627315669923697648,98930082285151768109,99185178334884761552
499942489912408370,1109190897769845588,2685848844184671323,3756639632202296496,94956428054595472615,98640827071620657266,99009739470264718607,99138811164261715128
522907436020203771,1161398804110672410,2824996563650958554,3573823243081848930,95112557841598995388,98640831506658104335,99031784805363511175,99054556008461217427
3009186672303806442,4042353506996913474,4960980957103426458,8857737890742717325,93201094148813382635,94398649827041934667,95334633729180199690,96103893745358987381
3120298985605718268,4706023114298716160,5350133549072529204,6270300630153499686,91655510248674701834,94600689780420437802,96385881229509362536,97417757389177458614
3501452466346903197,4724305036263616254,5820762677511191905,7293518003349123433,88205091270395810431,95821529397693596694,96600081885805374593,97917294680827493981
3648044159486324041,4542759193646750986,5106110364610923451,5956981530681442457,93451688474544094892,94454835586644987677,95343037988242199592,97213180480613621999
3687487647052744097,4605748651743694366,5307644898537409455,6090207449623914948,92844059274522301651,94585781275593673152,95409403939745094783,97368581242823413275
3734493796600242918,4723066230900292616,5650968350201878716,6433198512550380957,90090865089072831358,94785687436847618302,96448166824237410153,97832009655508486878
3825146132475675135,4743747194754544620,5847956595389758357,6751731448081786739,87781767790439527337,95838307927107506142,96789199632455451276,98086550848809877908
5898578695319118583,7002388583408968981,7517587709368586815,12019413831465634932,90551001680204049203,91431364856617302397,92078121503919757220,92799294164514440192
6676386695172287872,8746005305647157916,9433798645129028562,10590816471731436410,84528074664586787900,92546758436636007588,92904271263370342629,94254832989653528301
7204037585301351631,7975837872364829617,8942261043264840098,9915648364721454276,89241629508913128968,91452591133857186133,92186918956502443026,92809695983590468406
7225950035552148964,8170797396152718884,9268568782446554411,10211522475987049691,85899648489748343794,91633027980294902851,92344180680733694917,93888300975975278988
7226502149804465401,8430586025260599680,9313964775577742098,10361479651899144773,85013412005064863115,92404336417460533573,92849903541433076453,94190864298092455420
7232799537185196494,8630279546213057361,9348931431767861489,10527611256522940033,84503691985163179158,92502453674868870197,92853653757013712170,94246136696540307095
7310786163607665591,8816491672905982529,9469597554221490158,10770985107836243344,83451509744997362260,92709673187863389276,92917977202858241197,94299913332167287288
9767426604633128594,11570142536123353052,12839038701683286767,13707281186989400239,84564258094674542935,88447104748608968789,89103458166815011271,89872084427963640536
11580750864738468461,12022611373120176038,12960569710268687837,14038323857972222034,79922217994725803068,88497831197600312105,89990351175815048882,90716526837547093603
11722849583872594525,12238390571256811182,13142482682437901473,13790803457919706074,79028622975742164561,89262638089147037535,90068989007658470277,90723525669959040095
23636039215611113297,24372922286794817059,25784445847977515728,26828979558486766730,39920576732110196148,40837965768573404086,45440997507630159121,45838305092950288435
11827577248703325573,12444438791059689976,13269696260647504419,14352736766870355645,77483592760850835593,89444087076887170866,90080176085156585216,90840937232208806044
11947620939559255329,12494570733997197701,13309798997302266836,14418586577363757098,75372663893123097774,89530863290609778776,90933541580551695504,91781894070478335073
11969982386431955284,12512551817471488462,13369438706181845387,13893845696957178840,74867369138729535589,90209352539062444535,90979161872220851423,91796594668542792324
11985481868136078982,12553205137394572465,13631052750376336588,13924590919453006395,73933985905346483723,90267491731945731302,91046528615114758765,92020614775038486761
13672228678544927709,16130707116041796438,19378653408663132351,68246611635281233306,69031681645214464699,70176174968565428568,70822480247830925172,71797584877001424711
13749292921936379589,15513185094544002912,16349364234103130014,17749977747327313787,75897573839128324769,85871420459795967158,86680050474466322603,87918224333606221223
13873967989756934680,15597332317621235863,16620256993031891986,18095640712052277055,71296819851731660266,87471604634580429144,88134429282922088141,88848835121992378544
13877917997619106738,15604143926515756833,16678783525436678411,17617785540815299551,71315488710142499656,87565348986026965454,88185362704771135398,88981884924307137764
14003347256795954873,15473923671609546280,16266040852777524268,17685690671245766574,75733788810499881815,85837015770708821410,86502790175283396284,87908744335568349654
14295230121264558476,15561592062595521936,16578126440284784760,17156161680564959671,72044947951096806984,87359353985966454669,88047769729582968532,88570269685132715843
14639954386562558371,15754593045674590098,16728582791122555825,18168029128081020443,68068528338161817823,87726311586978639920,89067612942531276415,89558765183928326563
14737514220646431617,15980905801915571265,16750620675167960842,17619703962154904631,67565050700388877905,88322758601728666504,89068411923396122710,89632950838746435223
16947536118510953905,18571331333996035793,32935993032170198015,64876407461189239327,65535127740611255836,66226623872341826099,66947573558834267342,67722970802822506036
17100069263036737287,18671640874955116377,19400600661717780558,20561759254012445892,74135776987561022173,82411157870907373105,83495320777953853948,84129791932587299692
17140317674499225579,18693990831615878430,19698869356894117126,20869173775324307936,71067843079682297307,83526407838296790678,84136417477753792972,84800020768169298941
17242723546922156105,18852010863198634046,20022645971911538065,21416977535803727202,67994795634795268409,83802961566498482508,84332334542092555057,85900552062572612968
17619612420877540050,19011102770567161671,20140235480129629521,21805671791251539834,65365133965237026118,83953107977207439779,85294705222191088505,86193223523617068163
17865631538512546700,18814442689705743553,20012938540584713628,21121336256672224135,69433578758722698300,83574957506882937345,84156552580919216749,84843914142631765084
18159156182481963710,19005449437969337906,20091632522855671864,21578186831131119707,66039630457168660603,83814311264803872248,85257568181163709107,85966470485309878791
18437963706731059309,19096144669201305735,20144482723831970341,21808896330053319661,63920394475615093137,84535832035714807138,85688757434432394249,86199395957652014427
20265153108817265477,21836219085492413242,45446647148241484655,60730779065862739846,61195352167793795373,62883397156300871325,63491782619297808541,63951185471169436166
21848680132446061363,22982653147235002672,23773481565271363664,24397650387738608969,64015964072794383901,79388954465456117090,81393668975696764788,81752191840153070370
21996740251793282123,23081403374128262322,23870289345490282624,24412328365118936519,60817447272971817247,81410550403616615132,81826501275633288906,82456063050056833290
22054644684552206206,23086574802208242118,23885773185607522896,25353694169150681501,58868458243133931144,81457636444663798742,81964411147105811922,82894597672780858706
22369898243086694810,23182504544425502699,23945228998657700615,24676215132789968829,59047479589972710890,81568866158053078775,81976376709938616027,83081610964758826450
22536288537830964822,23302370367662036417,24077459434078169951,25012890826401215367,58175132898359272970,81598604629515628065,82001311573745384176,83230701264910931301
22564660188804393395,23315121878054777867,24252594805938206014,25026272857632477814,57666923939797197917,81655970126464857418,82197614541054332237,83318505072734676034
22606891274671014485,23585371101411741322,24334916108078120399,25105142326744181972,55909287658242540123,81717595931365787383,82197699058191506441,84031254276896921711
22746852558972667833,32602413179341405696,55226358252864548140,55992003110919260968,56933590702817796627,57808193006777331228,58419237277406921524,59845923766123356941
24559748596066319856,26320323305841563253,27432406577949383419,27836486186201155474,57577495237872355372,77285615778861513441,78294284071311472403,80438442264361869586
46087643089538513655,46096636335201224552,46336963829978949353,46942668291439633023,47081138225360182997,47112743621262504680,47251076504796916643,48919286239165564292
25237760679809690898,25888767063988443073,27343345538595795985,27719100987861981402,60055651296022959058,76954554501216032771,77953683249528418312,78802992754884485173
25326966712771552975,25920959956920405750,27398523900359166604,27720078408678517701,58606583232898481120,77195110060670818384,78275383090014382907,79007406055317234865
25362283548345244702,26359261253299070394,27469460717263152085,27946383058121999144,54668494896509107184,78572020685340473848,79086071453895550960,80485844490598072418
25506361793937728682,26413503381729912245,27566988830090580698,28104517327947731777,53742589336550023985,78582789209026959368,79128991591243413834,80700603754611424412
25642530585952188687,26434321798220484389,27634090949015774710,28680189117525723278,52899902178147974794,78760191177235992500,79139745423405347364,80770510897802102687
25680614543562600589,26447867795570115866,27637354169235445535,28156533818275374787,52436461363451550971,78776581945713983788,79229330124151142408,81225881504784701731
27672290219357993150,33652426639589098022,51488856601373247090,52785229214072182499,54715098573675539838,56893348403771102126,59703697465355042568,62180714775854514283
28116391945887302567,29573439435136557214,30601151734068407884,31717064429946945061,50567623345157788695,75383307778980959623,76370589351980794312,77664543018698220439
28213116351269126470,34090788733489459941,49071623523475526392,53114568467998468166,54806439167064070955,57634185849426626775,60160059739178541439,62175913245644186339
28345190032211103566,28944479476217158923,30042636637340335129,32728836733108317165,58456492580725879706,72808199034591954177,73659849258412405414,74911957448558772071
28407179482665720058,29050169657837163732,30054887142284864480,31008571966634980311,57955942640779724464,73671527311457209666,74235171690041655600,75083718770292820799
28414160403912092423,29220447171261421550,30408282274316202580,31591194208951644632,54658190259245852734,74489014255981717407,75128894880674415509,75923704826622972200
28481971602926288414,29258444144767837401,30441618327071646744,31600751975892035138,54120598827859982878,74591676831674902355,75267409229233087704,76207917178018500504
28646838175694756156,29369734065688171537,30557795293950662593,31648805560400996774,51220047067016582619,74734727711519079210,76219471802302723101,77593243640928159703
28692514646864613601,29616811855204715772,30602909888953522269,31765987615603801849,49709226123437708050,75510426597248721545,76374438913617302921,77708614966273961665
28849770363135872642,35348762182399081883,45847245363740367934,53585447523342698684,55693643737102061575,57640010980216957283,60388163469717349485,61880920127815295626
29953168643444929471,35843550862836290255,45950877991548246822,52301232446657620278,55767538698837329516,57720907362887959753,60606800260142136793,61151679980893676877
30866841345433646575,36219518382217350593,41561548247470876040,53794105825911706736,56487566903795156695,58206203004861132035,60680148373370371019,61053656551860117182
30919447056463383785,31543415249497609298,31951606405030046808,34198429171273219306,57821678990615191497,70232862687535036348,71053940893060898330,71871152206929596564
31073720241948272201,32014054428553448943,32738887276100387567,33796611460006649429,52551500529312875858,71155018063742687778,72992848645073280683,73673564560990637659
31116832126123621522,32015799769711322012,32742767954986583474,33831269363512249172,51168312824054849754,72430059122286340530,73012811957769681837,73678229285788495300
31129851086770707653,32052027500105471905,32861449433366896292,33833377454200655593,50469823164694532602,72504388892959155063,73264656011629644510,73688910176782243168
31142103292933532673,32129574332385813514,32882058503078740932,34612992982965092714,49532547700721256297,72506042185756631976,73279303706404326750,73690864564898825104
31443242945902566642,32528722860943131860,32913034047297708414,33205362267348370451,48711465896566989300,72621183528927239717,73349936144438499962,74877052900224416816
31512431905063300348,37073640801231672327,43622385682410843030,50889991239166550292,56558403721705190914,58245771529156158433,60698489241239955732,60951707096285680108
31562276732062214439,31987742151214518258,32729477219377049839,33072442892735039352,55361435536530501003,70299256917348572391,71906481116257877942,72926672354994990184
32953988832062199534,33352675955365220666,33653776877263722405,37092504976189762586,57431357909900093450,67729094095816226164,68534874695061082587,69057889619477164008
33090976269260111625,33506199591535134683,34223418482699298899,35556404967541540155,56391445341530530358,67947133425763108995,68645947734058800556,70419420500537826131
33141519227701764326,33534129569810188493,34945890748452161144,36036242690695471105,53655291420465269488,68704565379791684112,69506297483677457887,70422788564435631989
33152742809210752588,33538092903477221888,34608624654078819717,35079387496525182033,54219346538936746853,68710377570146123862,69671585500181732795,70567597864258764645
33162142028194706074,33631901283093972575,33905878771225643758,36167278476831194451,51228239842779805819,69790790682885607620,70581205824239610284,71383104166144679365
33301901492475775100,37696233026675329456,44886876909827433218,47879922974295220615,54286073372379247552,59459511547741658832,60856107952445047142,60876521477286497348
33400937405712238200,33758228900944735759,34210406969938525054,34889933331997281920,57490882710678751598,67877776656813683116,68608000667261788459,69416860580090283181
33634584694269249266,34032175752127652546,34634667380328932677,36844485926111877266,47819565687412146069,69972087670439463244,70806050889643143018,71695440434463325208
34420332109322246410,35571135259904521026,36785991300652518435,37303070750435026539,55636733693007159400,65998741043346376405,66723602836871788469,67199845587686651381
34727535990953750538,48877777589391519838,50758064826550563364,51741382813249524255,52477271123530227151,53232496097439452109,53810245118715023384,54327694243810439305
34780458903300770963,35476763347676136769,35910843781859575445,37829668720708020128,56261556881134622692,65841019829798901848,66496102044891214527,66959550441808591276
34901818937336973251,35923804998829743236,36699027853017173619,37178977028485028703,55422399652936299364,65932341202397109769,66696123080354937619,67195845948546525493
35149701444413768939,35746008602145912679,36808598910094621947,40486928757935008994,48478060862383430890,66808595668476414609,67395507154862421183,68906264944775763599
35301816432849532228,35788720201722414657,36181432324989276908,37426582680241961559,50637452760534408106,66903404266306711841,68126479748082227950,68917464125714074086
35540411070575643755,35915758566437948279,36431392921345349466,37844058828021515553,54502812466971780099,65915446813989386276,66660136243684622263,67081576276568766052
35578270062811387868,36110498718697282632,36806236628764702025,39613447626462339014,49412927484521941912,66774310444015922780,67228791445279025028,68043325344394172015
36400971777814418378,38298151393477191224,39106727205655578172,39952674951112587554,54456586105300055250,63003601561677957951,63499869166976331122,64981721226162538835
37170389443749108587,38338902114409967193,39158891680229961245,39989443959484989055,52542957768174016125,63501374252583384436,64033480810751548689,65051980668536059505
37400412668461479959,38190452828413396828,38518567701422994954,43237127724640477654,48364241507091667170,63850514950900107928,64781324981021349335,65350804541201168530
37409896620895008689,38255112060900843768,38643297333254914285,42289024203637217513,47814434279526970309,63917366841517580965,64808728197184001627,66054504160949854378
37911812685198658541,38377398143855816453,39240673776535125027,40297434751456893852,51166837902651914426,63579088490668370885,64183244727865408012,65154726739962858309
38011054125708033680,38515265846655107831,39381138995359579819,40964294637687174793,49399811297470551610,63772477902390664948,64642762453024801659,65228627861264910607
